# Timestamp(s)	CAN_ID	DLC	Data
1.500000	351	8	0C 29 01 73 00 64 00 00
1.500000	356	6	01 8E 01 DE 03 00
1.500000	370	8	0C 80 0C 91 0C 86 0C 96
1.500000	371	8	0C 84 0C 8D 0C 8A 0C 82
1.500000	355	6	1D 21 1F 2A 1A 00
1.500000	35F	8	10 68 07 D0 5F 05 5F 00
1.500000	35A	8	00 00 0F 01 01 02 03 16
1.500000	35E	8	54 68 75 6C 61 63 65 6C
1.500000	1F2	8	08 34 03 01 95 00 00 D5
1.500000	1D4	8	08 34 08 21 26 29 96 96
1.500000	390	8	03 00 00 00 00 00 00 00
1.510000	1F2	8	08 42 03 01 95 00 00 E3
1.510000	1D4	8	08 42 08 29 26 29 96 96
1.520000	1F2	8	08 50 03 01 96 00 00 F2
1.520000	1D4	8	08 50 08 30 26 29 96 96
1.530000	1F2	8	08 5E 03 01 96 00 00 00
1.530000	1D4	8	08 5E 08 38 26 29 96 96
1.540000	1F2	8	08 6C 03 01 97 00 00 0F
1.540000	1D4	8	08 6C 08 40 26 29 96 96
1.550000	351	8	0C 2C 01 7F 00 67 00 00
1.550000	356	6	01 8E 01 DE 03 00
1.550000	370	8	0C 83 0C 94 0C 89 0C 99
1.550000	371	8	0C 87 0C 90 0C 8D 0C 85
1.550000	1F2	8	08 7A 03 01 97 00 00 1D
1.550000	1D4	8	08 7A 08 48 26 29 96 96
1.560000	1F2	8	08 88 03 01 98 00 00 2C
1.560000	1D4	8	08 88 08 4F 26 2A 96 96
1.570000	1F2	8	08 96 03 01 98 00 00 3A
1.570000	1D4	8	08 96 08 57 26 2A 96 96
1.580000	1F2	8	08 A4 03 01 99 00 00 49
1.580000	1D4	8	08 A4 08 5E 26 2A 96 96
1.590000	1F2	8	08 B2 03 01 9A 00 00 58
1.590000	1D4	8	08 B2 08 66 26 2A 96 96
1.600000	351	8	0C 30 01 8B 00 6B 00 00
1.600000	356	6	01 8E 01 DE 03 00
1.600000	370	8	0C 87 0C 98 0C 8D 0C 9D
1.600000	371	8	0C 8B 0C 94 0C 91 0C 89
1.600000	355	6	1D 21 1F 2B 1A 00
1.600000	35F	8	10 68 07 D0 5F 05 5F 00
1.600000	35A	8	00 00 10 01 01 02 03 17
1.600000	1F2	8	08 C0 03 01 9A 00 00 66
1.600000	1D4	8	08 C0 08 6D 26 2A 96 96
1.600000	390	8	03 00 00 00 00 00 00 00
1.600000	710	8	FF 2A 60 80 14 DC 95 42
1.600000	711	8	02 6E 23 28 02 0C 00 00
1.610000	1F2	8	08 CE 03 01 9B 00 00 75
1.610000	1D4	8	08 CE 08 75 26 2A 96 96
1.620000	1F2	8	08 DC 03 01 9B 00 00 83
1.620000	1D4	8	08 DC 08 7C 26 2A 96 96
1.630000	1F2	8	08 EA 03 01 9C 00 00 92
1.630000	1D4	8	08 EA 08 84 26 2A 96 96
1.640000	1F2	8	08 F8 03 01 9C 00 00 A0
1.640000	1D4	8	08 F8 08 8B 26 2A 96 96
1.650000	351	8	0C 34 01 96 00 6E 00 00
1.650000	356	6	01 8D 01 DD 03 00
1.650000	370	8	0C 8B 0C 9C 0C 91 0C A1
1.650000	371	8	0C 8F 0C 98 0C 95 0C 8D
1.650000	1F2	8	09 06 03 01 9D 00 00 B0
1.650000	1D4	8	09 06 08 92 26 2A 96 96
1.660000	1F2	8	09 14 03 01 9D 00 00 BE
1.660000	1D4	8	09 14 08 9A 26 2A 96 96
1.670000	1F2	8	09 22 03 01 9E 00 00 CD
1.670000	1D4	8	09 22 08 A1 26 2A 96 96
1.680000	1F2	8	09 30 03 01 9E 00 00 DB
1.680000	1D4	8	09 30 08 A8 26 2A 96 96
1.690000	1F2	8	09 3E 03 01 9F 00 00 EA
1.690000	1D4	8	09 3E 08 AF 26 2A 96 96
1.700000	351	8	0C 38 01 A2 00 71 00 00
1.700000	356	6	01 8D 01 DD 03 00
1.700000	370	8	0C 8E 0C 9F 0C 94 0C A4
1.700000	371	8	0C 92 0C 9B 0C 98 0C 90
1.700000	355	6	1D 21 1F 2B 1A 00
1.700000	35F	8	10 68 07 D0 5F 05 5F 00
1.700000	35A	8	00 00 11 01 01 02 03 18
1.700000	1F2	8	09 4C 03 01 9F 00 00 F8
1.700000	1D4	8	09 4C 08 B6 26 2B 96 96
1.700000	390	8	03 00 00 00 00 00 00 00
1.710000	1F2	8	09 5A 03 01 A0 00 00 07
1.710000	1D4	8	09 5A 08 BD 26 2B 96 96
1.720000	1F2	8	09 68 03 01 A0 00 00 15
1.720000	1D4	8	09 68 08 C4 26 2B 96 96
1.730000	1F2	8	09 76 03 01 A1 00 00 24
1.730000	1D4	8	09 76 08 CB 26 2B 96 96
1.740000	1F2	8	09 84 03 01 A1 00 00 32
1.740000	1D4	8	09 84 08 D2 26 2B 96 96
1.750000	351	8	0C 3B 01 AE 00 75 00 00
1.750000	356	6	01 8D 01 DD 03 00
1.750000	370	8	0C 92 0C A3 0C 98 0C A8
1.750000	371	8	0C 96 0C 9F 0C 9C 0C 94
1.750000	1F2	8	09 92 03 01 A2 00 00 41
1.750000	1D4	8	09 92 08 D9 26 2B 96 96
1.760000	1F2	8	09 A0 03 01 A2 00 00 4F
1.760000	1D4	8	09 A0 08 E0 27 2B 96 96
1.770000	1F2	8	09 AE 03 01 A3 00 00 5E
1.770000	1D4	8	09 AE 08 E7 27 2B 96 96
1.780000	1F2	8	09 BC 03 01 A3 00 00 6C
1.780000	1D4	8	09 BC 08 EE 27 2B 96 96
1.790000	1F2	8	09 CA 03 01 A4 00 00 7B
1.790000	1D4	8	09 CA 08 F5 27 2B 96 96
1.800000	351	8	0C 3F 01 BA 00 78 00 00
1.800000	356	6	01 8D 01 DD 03 00
1.800000	370	8	0C 96 0C A7 0C 9C 0C AC
1.800000	371	8	0C 9A 0C A3 0C A0 0C 98
1.800000	355	6	1D 21 1F 2B 1A 00
1.800000	35F	8	10 68 07 D0 5F 05 5F 00
1.800000	35A	8	00 00 12 01 01 02 03 19
1.800000	1F2	8	09 D8 03 01 A4 00 00 89
1.800000	1D4	8	09 D8 08 FB 27 2B 96 96
1.800000	390	8	03 00 00 00 00 00 00 00
1.800000	710	8	FF 2A 60 80 14 DC 95 B9
1.800000	711	8	02 BC 23 28 02 0C 00 00
1.810000	1F2	8	09 E6 03 01 A5 00 00 98
1.810000	1D4	8	09 E6 09 02 27 2B 96 96
1.820000	1F2	8	09 F4 03 01 A5 00 00 A6
1.820000	1D4	8	09 F4 09 09 27 2B 96 96
1.830000	1F2	8	0A 02 03 01 A6 00 00 B6
1.830000	1D4	8	0A 02 09 0F 27 2B 96 96
1.840000	1F2	8	0A 10 03 01 A6 00 00 C4
1.840000	1D4	8	0A 10 09 16 27 2B 96 96
1.850000	351	8	0C 43 01 C5 00 7B 00 00
1.850000	356	6	01 8C 01 DC 03 00
1.850000	370	8	0C 99 0C AA 0C 9F 0C AF
1.850000	371	8	0C 9D 0C A6 0C A3 0C 9B
1.850000	1F2	8	0A 1E 03 01 A7 00 00 D3
1.850000	1D4	8	0A 1E 09 1C 27 2C 96 96
1.860000	1F2	8	0A 2C 03 01 A7 00 00 E1
1.860000	1D4	8	0A 2C 09 23 27 2C 96 96
1.870000	1F2	8	0A 3A 03 01 A8 00 00 F0
1.870000	1D4	8	0A 3A 09 29 27 2C 96 96
1.880000	1F2	8	0A 48 03 01 A8 00 00 FE
1.880000	1D4	8	0A 48 09 2F 27 2C 96 96
1.890000	1F2	8	0A 56 03 01 A8 00 00 0C
1.890000	1D4	8	0A 56 09 36 27 2C 96 96
1.900000	351	8	0C 47 01 D1 00 7F 00 00
1.900000	356	6	01 8C 01 DC 03 00
1.900000	370	8	0C 9D 0C AE 0C A3 0C B3
1.900000	371	8	0C A1 0C AA 0C A7 0C 9F
1.900000	355	6	1D 21 1F 2B 1A 00
1.900000	35F	8	10 68 07 D0 5F 05 5F 00
1.900000	35A	8	00 00 13 01 01 02 03 1A
1.900000	1F2	8	0A 64 03 01 A9 00 00 1B
1.900000	1D4	8	0A 64 09 3C 27 2C 96 96
1.900000	390	8	03 00 00 00 00 00 00 00
1.910000	1F2	8	0A 72 03 01 A9 00 00 29
1.910000	1D4	8	0A 72 09 42 27 2C 96 96
1.920000	1F2	8	0A 80 03 01 AA 00 00 38
1.920000	1D4	8	0A 80 09 49 27 2C 96 96
1.930000	1F2	8	0A 8E 03 01 AA 00 00 46
1.930000	1D4	8	0A 8E 09 4F 27 2C 96 96
1.940000	1F2	8	0A 9C 03 01 AB 00 00 55
1.940000	1D4	8	0A 9C 09 55 27 2C 96 96
1.950000	351	8	0C 4A 01 DD 00 82 00 00
1.950000	356	6	01 8C 01 DC 03 00
1.950000	370	8	0C A1 0C B2 0C A7 0C B7
1.950000	371	8	0C A5 0C AE 0C AB 0C A3
1.950000	1F2	8	0A AA 03 01 AB 00 00 63
1.950000	1D4	8	0A AA 09 5B 27 2C 96 96
1.960000	1F2	8	0A B8 03 01 AC 00 00 72
1.960000	1D4	8	0A B8 09 61 27 2C 96 96
1.970000	1F2	8	0A C6 03 01 AC 00 00 80
1.970000	1D4	8	0A C6 09 67 27 2C 96 96
1.980000	1F2	8	0A D4 03 01 AC 00 00 8E
1.980000	1D4	8	0A D4 09 6D 27 2C 96 96
1.990000	1F2	8	0A E2 03 01 AD 00 00 9D
1.990000	1D4	8	0A E2 09 73 27 2C 96 96
2.000000	351	8	0C 4E 01 E8 00 85 00 00
2.000000	356	6	01 8C 01 DC 03 00
2.000000	370	8	0C A4 0C B5 0C AA 0C BA
2.000000	371	8	0C A8 0C B1 0C AE 0C A6
2.000000	355	6	1D 21 1F 2B 1A 00
2.000000	35F	8	10 68 07 D0 5F 05 5F 00
2.000000	35A	8	00 00 14 01 01 02 03 1B
2.000000	35E	8	54 68 75 6C 61 63 65 6C
2.000000	1F2	8	0A F0 03 01 AD 00 00 AB
2.000000	1D4	8	0A F0 09 79 27 2D 96 96
2.000000	390	8	03 00 00 00 00 00 00 00
2.000000	710	8	FF 2A 60 80 14 DC 96 3E
2.000000	711	8	03 0A 23 28 02 0C 00 00
2.010000	1F2	8	0A FE 03 01 AE 00 00 BA
2.010000	1D4	8	0A FE 09 7F 27 2D 96 96
2.020000	1F2	8	0B 0C 03 01 AE 00 00 C9
2.020000	1D4	8	0B 0C 09 85 27 2D 96 96
2.030000	1F2	8	0B 1A 03 01 AE 00 00 D7
2.030000	1D4	8	0B 1A 09 8A 27 2D 96 96
2.040000	1F2	8	0B 28 03 01 AF 00 00 E6
2.040000	1D4	8	0B 28 09 90 27 2D 96 96
2.050000	351	8	0C 52 01 F4 00 89 00 00
2.050000	356	6	01 8B 01 DB 03 00
2.050000	370	8	0C A8 0C B9 0C AE 0C BE
2.050000	371	8	0C AC 0C B5 0C B2 0C AA
2.050000	1F2	8	0B 36 03 01 AF 00 00 F4
2.050000	1D4	8	0B 36 09 96 27 2D 96 96
2.060000	1F2	8	0B 44 03 01 B0 00 00 03
2.060000	1D4	8	0B 44 09 9B 27 2D 96 96
2.070000	1F2	8	0B 52 03 01 B0 00 00 11
2.070000	1D4	8	0B 52 09 A1 27 2D 96 96
2.080000	1F2	8	0B 60 03 01 B0 00 00 1F
2.080000	1D4	8	0B 60 09 A6 27 2D 96 96
2.090000	1F2	8	0B 6E 03 01 B1 00 00 2E
2.090000	1D4	8	0B 6E 09 AC 27 2D 96 96
2.100000	351	8	0C 56 01 FF 00 8C 00 00
2.100000	356	6	01 8B 01 DB 03 00
2.100000	370	8	0C AC 0C BD 0C B2 0C C2
2.100000	371	8	0C B0 0C B9 0C B6 0C AE
2.100000	355	6	1D 21 1F 2C 1A 00
2.100000	35F	8	10 68 07 D0 5F 05 5F 00
2.100000	35A	8	00 00 15 01 01 02 03 1C
2.100000	1F2	8	0B 7C 03 01 B1 00 00 3C
2.100000	1D4	8	0B 7C 09 B1 27 2D 96 96
2.100000	390	8	03 00 00 00 00 00 00 00
2.110000	1F2	8	0B 8A 03 01 B2 00 00 4B
2.110000	1D4	8	0B 8A 09 B7 27 2D 96 96
2.120000	1F2	8	0B 98 03 01 B2 00 00 59
2.120000	1D4	8	0B 98 09 BC 27 2D 96 96
2.130000	1F2	8	0B A6 03 01 B2 00 00 67
2.130000	1D4	8	0B A6 09 C1 27 2D 96 96
2.140000	1F2	8	0B B4 03 01 B3 00 00 76
2.140000	1D4	8	0B B4 09 C7 27 2D 96 96
2.150000	351	8	0C 5A 02 0A 00 8F 00 00
2.150000	356	6	01 8B 01 DB 03 00
2.150000	370	8	0C AF 0C C0 0C B5 0C C5
2.150000	371	8	0C B3 0C BC 0C B9 0C B1
2.150000	1F2	8	0B C2 03 01 B3 00 00 84
2.150000	1D4	8	0B C2 09 CC 27 2D 96 96
2.160000	1F2	8	0B D0 03 01 B4 00 00 93
2.160000	1D4	8	0B D0 09 D1 27 2E 96 96
2.170000	1F2	8	0B DE 03 01 B4 00 00 A1
2.170000	1D4	8	0B DE 09 D6 27 2E 96 96
2.180000	1F2	8	0B EC 03 01 B4 00 00 AF
2.180000	1D4	8	0B EC 09 DB 27 2E 96 96
2.190000	1F2	8	0B FA 03 01 B5 00 00 BE
2.190000	1D4	8	0B FA 09 E0 27 2E 96 96
2.200000	351	8	0C 5D 02 16 00 93 00 00
2.200000	356	6	01 8B 01 DB 03 00
2.200000	370	8	0C B3 0C C4 0C B9 0C C9
2.200000	371	8	0C B7 0C C0 0C BD 0C B5
2.200000	355	6	1D 21 1F 2C 1A 00
2.200000	35F	8	10 68 07 D0 5F 05 5F 00
2.200000	35A	8	00 00 16 01 01 02 03 1D
2.200000	1F2	8	0C 08 03 01 B5 00 00 CD
2.200000	1D4	8	0C 08 09 E6 27 2E 96 96
2.200000	390	8	03 00 00 00 00 00 00 00
2.200000	710	8	FF 2A 60 80 14 DC 96 D2
2.200000	711	8	03 58 23 28 02 0C 00 00
2.210000	1F2	8	0C 16 03 01 B5 00 00 DB
2.210000	1D4	8	0C 16 09 EA 27 2E 96 96
2.220000	1F2	8	0C 24 03 01 B6 00 00 EA
2.220000	1D4	8	0C 24 09 EF 27 2E 96 96
2.230000	1F2	8	0C 32 03 01 B6 00 00 F8
2.230000	1D4	8	0C 32 09 F4 27 2E 96 96
2.240000	1F2	8	0C 40 03 01 B6 00 00 06
2.240000	1D4	8	0C 40 09 F9 27 2E 96 96
2.250000	351	8	0C 61 02 21 00 96 00 00
2.250000	356	6	01 8A 01 DA 03 00
2.250000	370	8	0C B6 0C C7 0C BC 0C CC
2.250000	371	8	0C BA 0C C3 0C C0 0C B8
2.250000	1F2	8	0C 4E 03 01 B7 00 00 15
2.250000	1D4	8	0C 4E 09 FE 27 2E 96 96
2.260000	1F2	8	0C 5C 03 01 B7 00 00 23
2.260000	1D4	8	0C 5C 0A 03 28 2E 96 96
2.270000	1F2	8	0C 6A 03 01 B7 00 00 31
2.270000	1D4	8	0C 6A 0A 07 28 2E 96 96
2.280000	1F2	8	0C 78 03 01 B8 00 00 40
2.280000	1D4	8	0C 78 0A 0C 28 2E 96 96
2.290000	1F2	8	0C 86 03 01 B8 00 00 4E
2.290000	1D4	8	0C 86 0A 11 28 2E 96 96
2.300000	351	8	0C 65 02 2C 00 99 00 00
2.300000	356	6	01 8A 01 DA 03 00
2.300000	370	8	0C BA 0C CB 0C C0 0C D0
2.300000	371	8	0C BE 0C C7 0C C4 0C BC
2.300000	355	6	1E 22 20 2C 1B 00
2.300000	35F	8	10 68 07 D0 5F 05 5F 00
2.300000	35A	8	00 00 17 01 01 02 03 1E
2.300000	1F2	8	0C 94 03 01 B8 00 00 5C
2.300000	1D4	8	0C 94 0A 15 28 2E 96 96
2.300000	390	8	03 00 00 00 00 00 00 00
2.310000	1F2	8	0C A2 03 01 B9 00 00 6B
2.310000	1D4	8	0C A2 0A 1A 28 2F 96 96
2.320000	1F2	8	0C B0 03 01 B9 00 00 79
2.320000	1D4	8	0C B0 0A 1E 28 2F 96 96
2.330000	1F2	8	0C BE 03 01 B9 00 00 87
2.330000	1D4	8	0C BE 0A 23 28 2F 96 96
2.340000	1F2	8	0C CC 03 01 BA 00 00 96
2.340000	1D4	8	0C CC 0A 27 28 2F 96 96
2.350000	351	8	0C 69 02 37 00 9D 00 00
2.350000	356	6	01 8A 01 DA 03 00
2.350000	370	8	0C BE 0C CF 0C C4 0C D4
2.350000	371	8	0C C2 0C CB 0C C8 0C C0
2.350000	1F2	8	0C DA 03 01 BA 00 00 A4
2.350000	1D4	8	0C DA 0A 2B 28 2F 96 96
2.360000	1F2	8	0C E8 03 01 BA 00 00 B2
2.360000	1D4	8	0C E8 0A 30 28 2F 96 96
2.370000	1F2	8	0C F6 03 01 BB 00 00 C1
2.370000	1D4	8	0C F6 0A 34 28 2F 96 96
2.380000	1F2	8	0D 04 03 01 BB 00 00 D0
2.380000	1D4	8	0D 04 0A 38 28 2F 96 96
2.390000	1F2	8	0D 12 03 01 BB 00 00 DE
2.390000	1D4	8	0D 12 0A 3C 28 2F 96 96
2.400000	351	8	0C 6C 02 42 00 A0 00 00
2.400000	356	6	01 8A 01 DA 03 00
2.400000	370	8	0C C1 0C D2 0C C7 0C D7
2.400000	371	8	0C C5 0C CE 0C CB 0C C3
2.400000	355	6	1E 22 20 2C 1B 00
2.400000	35F	8	10 68 07 D0 5F 05 5F 00
2.400000	35A	8	00 00 18 01 01 02 03 1F
2.400000	1F2	8	0D 20 03 01 BB 00 00 EC
2.400000	1D4	8	0D 20 0A 40 28 2F 96 96
2.400000	390	8	03 00 00 00 00 00 00 00
2.400000	710	8	FF 2A 60 80 14 DC 97 73
2.400000	711	8	03 A5 23 28 02 0C 00 00
2.410000	1F2	8	0D 2E 03 01 BC 00 00 FB
2.410000	1D4	8	0D 2E 0A 44 28 2F 96 96
2.420000	1F2	8	0D 3C 03 01 BC 00 00 09
2.420000	1D4	8	0D 3C 0A 48 28 2F 96 96
2.430000	1F2	8	0D 4A 03 01 BC 00 00 17
2.430000	1D4	8	0D 4A 0A 4C 28 2F 96 96
2.440000	1F2	8	0D 58 03 01 BD 00 00 26
2.440000	1D4	8	0D 58 0A 50 28 2F 96 96
2.450000	351	8	0C 70 02 4D 00 A3 00 00
2.450000	356	6	01 8A 01 DA 03 00
2.450000	370	8	0C C5 0C D6 0C CB 0C DB
2.450000	371	8	0C C9 0C D2 0C CF 0C C7
2.450000	1F2	8	0D 66 03 01 BD 00 00 34
2.450000	1D4	8	0D 66 0A 54 28 2F 96 96
2.460000	1F2	8	0D 74 03 01 BD 00 00 42
2.460000	1D4	8	0D 74 0A 58 28 2F 96 96
2.470000	1F2	8	0D 82 03 01 BD 00 00 50
2.470000	1D4	8	0D 82 0A 5C 28 30 96 96
2.480000	1F2	8	0D 90 03 01 BE 00 00 5F
2.480000	1D4	8	0D 90 0A 60 28 30 96 96
2.490000	1F2	8	0D 9E 03 01 BE 00 00 6D
2.490000	1D4	8	0D 9E 0A 63 28 30 96 96
2.500000	351	8	0C 74 02 58 00 A7 00 00
2.500000	356	6	01 89 01 D9 03 00
2.500000	370	8	0C C9 0C DA 0C CF 0C DF
2.500000	371	8	0C CD 0C D6 0C D3 0C CB
2.500000	355	6	1E 22 20 2C 1B 00
2.500000	35F	8	10 68 07 D0 5F 05 5F 00
2.500000	35A	8	00 00 19 01 01 02 03 20
2.500000	35E	8	54 68 75 6C 61 63 65 6C
2.500000	1F2	8	0D AC 03 01 BE 00 00 7B
2.500000	1D4	8	0D AC 0A 67 28 30 96 96
2.500000	390	8	03 00 00 00 00 00 00 00
2.510000	1F2	8	0D BA 03 01 BE 00 00 89
2.510000	1D4	8	0D BA 0A 6B 28 30 96 96
2.520000	1F2	8	0D C8 03 01 BF 00 00 98
2.520000	1D4	8	0D C8 0A 6E 28 30 96 96
2.530000	1F2	8	0D D6 03 01 BF 00 00 A6
2.530000	1D4	8	0D D6 0A 72 28 30 96 96
2.540000	1F2	8	0D E4 03 01 BF 00 00 B4
2.540000	1D4	8	0D E4 0A 75 28 30 96 96
2.550000	351	8	0C 78 02 63 00 AA 00 00
2.550000	356	6	01 89 01 D9 03 00
2.550000	370	8	0C CC 0C DD 0C D2 0C E2
2.550000	371	8	0C D0 0C D9 0C D6 0C CE
2.550000	1F2	8	0D F2 03 01 BF 00 00 C2
2.550000	1D4	8	0D F2 0A 78 28 30 96 96
2.560000	1F2	8	0E 00 03 01 C0 00 00 D2
2.560000	1D4	8	0E 00 0A 7C 28 30 96 96
2.570000	1F2	8	0E 0E 03 01 C0 00 00 E0
2.570000	1D4	8	0E 0E 0A 7F 28 30 96 96
2.580000	1F2	8	0E 1C 03 01 C0 00 00 EE
2.580000	1D4	8	0E 1C 0A 82 28 30 96 96
2.590000	1F2	8	0E 2A 03 01 C0 00 00 FC
2.590000	1D4	8	0E 2A 0A 86 28 30 96 96
2.600000	351	8	0C 7C 02 6E 00 AD 00 00
2.600000	356	6	01 89 01 D9 03 00
2.600000	370	8	0C D0 0C E1 0C D6 0C E6
2.600000	371	8	0C D4 0C DD 0C DA 0C D2
2.600000	355	6	1E 22 20 2C 1B 00
2.600000	35F	8	10 68 07 D0 5F 05 5F 00
2.600000	35A	8	00 00 1A 01 01 02 03 21
2.600000	1F2	8	0E 38 03 01 C1 00 00 0B
2.600000	1D4	8	0E 38 0A 89 28 30 96 96
2.600000	390	8	03 00 00 00 00 00 00 00
2.600000	710	8	FF 2A 60 80 14 DC 98 22
2.600000	711	8	03 F3 23 28 02 0C 00 00
2.610000	1F2	8	0E 46 03 01 C1 00 00 19
2.610000	1D4	8	0E 46 0A 8C 28 30 96 96
2.620000	1F2	8	0E 54 03 01 C1 00 00 27
2.620000	1D4	8	0E 54 0A 8F 28 30 96 96
2.630000	1F2	8	0E 62 03 01 C1 00 00 35
2.630000	1D4	8	0E 62 0A 92 28 31 96 96
2.640000	1F2	8	0E 70 03 01 C2 00 00 44
2.640000	1D4	8	0E 70 0A 95 28 31 96 96
2.650000	351	8	0C 7F 02 78 00 B1 00 00
2.650000	356	6	01 89 01 D9 03 00
2.650000	370	8	0C D4 0C E5 0C DA 0C EA
2.650000	371	8	0C D8 0C E1 0C DE 0C D6
2.650000	1F2	8	0E 7E 03 01 C2 00 00 52
2.650000	1D4	8	0E 7E 0A 98 28 31 96 96
2.660000	1F2	8	0E 8C 03 01 C2 00 00 60
2.660000	1D4	8	0E 8C 0A 9B 28 31 96 96
2.670000	1F2	8	0E 9A 03 01 C2 00 00 6E
2.670000	1D4	8	0E 9A 0A 9E 28 31 96 96
2.680000	1F2	8	0E A8 03 01 C2 00 00 7C
2.680000	1D4	8	0E A8 0A A1 28 31 96 96
2.690000	1F2	8	0E B6 03 01 C3 00 00 8B
2.690000	1D4	8	0E B6 0A A3 28 31 96 96
2.700000	351	8	0C 83 02 83 00 B4 00 00
2.700000	356	6	01 88 01 D8 03 00
2.700000	370	8	0C D7 0C E8 0C DD 0C ED
2.700000	371	8	0C DB 0C E4 0C E1 0C D9
2.700000	355	6	1E 22 20 2C 1B 00
2.700000	35F	8	10 68 07 D0 5F 05 5F 00
2.700000	35A	8	00 00 1B 01 01 02 03 22
2.700000	1F2	8	0E C4 03 01 C3 00 00 99
2.700000	1D4	8	0E C4 0A A6 28 31 96 96
2.700000	390	8	03 00 00 00 00 00 00 00
2.710000	1F2	8	0E D2 03 01 C3 00 00 A7
2.710000	1D4	8	0E D2 0A A9 28 31 96 96
2.720000	1F2	8	0E E0 03 01 C3 00 00 B5
2.720000	1D4	8	0E E0 0A AB 28 31 96 96
2.730000	1F2	8	0E EE 03 01 C3 00 00 C3
2.730000	1D4	8	0E EE 0A AE 28 31 96 96
2.740000	1F2	8	0E FC 03 01 C3 00 00 D1
2.740000	1D4	8	0E FC 0A B0 28 31 96 96
2.750000	351	8	0C 87 02 8E 00 B7 00 00
2.750000	356	6	01 88 01 D8 03 00
2.750000	370	8	0C DB 0C EC 0C E1 0C F1
2.750000	371	8	0C DF 0C E8 0C E5 0C DD
2.750000	1F2	8	0F 0A 03 01 C4 00 00 E1
2.750000	1D4	8	0F 0A 0A B3 28 31 96 96
2.760000	1F2	8	0F 18 03 01 C4 00 00 EF
2.760000	1D4	8	0F 18 0A B5 29 31 96 96
2.770000	1F2	8	0F 26 03 01 C4 00 00 FD
2.770000	1D4	8	0F 26 0A B8 29 31 96 96
2.780000	1F2	8	0F 34 03 01 C4 00 00 0B
2.780000	1D4	8	0F 34 0A BA 29 31 96 96
2.790000	1F2	8	0F 42 03 01 C4 00 00 19
2.790000	1D4	8	0F 42 0A BC 29 31 96 96
2.800000	351	8	0C 8B 02 98 00 BB 00 00
2.800000	356	6	01 88 01 D8 03 00
2.800000	370	8	0C DF 0C F0 0C E5 0C F5
2.800000	371	8	0C E3 0C EC 0C E9 0C E1
2.800000	355	6	1E 22 20 2D 1B 00
2.800000	35F	8	10 68 07 D0 5F 05 5F 00
2.800000	35A	8	00 00 1C 01 01 02 03 23
2.800000	1F2	8	0F 50 03 01 C4 00 00 27
2.800000	1D4	8	0F 50 0A BE 29 32 96 96
2.800000	390	8	03 00 00 00 00 00 00 00
2.800000	710	8	FF 2A 60 80 14 DC 98 DF
2.800000	711	8	04 41 23 28 02 0C 00 00
2.810000	1F2	8	0F 5E 03 01 C5 00 00 36
2.810000	1D4	8	0F 5E 0A C1 29 32 96 96
2.820000	1F2	8	0F 6C 03 01 C5 00 00 44
2.820000	1D4	8	0F 6C 0A C3 29 32 96 96
2.830000	1F2	8	0F 7A 03 01 C5 00 00 52
2.830000	1D4	8	0F 7A 0A C5 29 32 96 96
2.840000	1F2	8	0F 88 03 01 C5 00 00 60
2.840000	1D4	8	0F 88 0A C7 29 32 96 96
2.850000	351	8	0C 8F 02 A3 00 BE 00 00
2.850000	356	6	01 88 01 D8 03 00
2.850000	370	8	0C E2 0C F3 0C E8 0C F8
2.850000	371	8	0C E6 0C EF 0C EC 0C E4
2.850000	1F2	8	0F 96 03 01 C5 00 00 6E
2.850000	1D4	8	0F 96 0A C9 29 32 96 96
2.860000	1F2	8	0F A4 03 01 C5 00 00 7C
2.860000	1D4	8	0F A4 0A CB 29 32 96 96
2.870000	1F2	8	0F B2 03 01 C5 00 00 8A
2.870000	1D4	8	0F B2 0A CD 29 32 96 96
2.880000	1F2	8	0F C0 03 01 C6 00 00 99
2.880000	1D4	8	0F C0 0A CE 29 32 96 96
2.890000	1F2	8	0F CE 03 01 C6 00 00 A7
2.890000	1D4	8	0F CE 0A D0 29 32 96 96
2.900000	351	8	0C 92 02 AD 00 C1 00 00
2.900000	356	6	01 87 01 D7 03 00
2.900000	370	8	0C E6 0C F7 0C EC 0C FC
2.900000	371	8	0C EA 0C F3 0C F0 0C E8
2.900000	355	6	1E 22 20 2D 1B 00
2.900000	35F	8	10 68 07 D0 5F 05 5F 00
2.900000	35A	8	00 00 1D 01 01 02 03 24
2.900000	1F2	8	0F DC 03 01 C6 00 00 B5
2.900000	1D4	8	0F DC 0A D2 29 32 96 96
2.900000	390	8	03 00 00 00 00 00 00 00
2.910000	1F2	8	0F EA 03 01 C6 00 00 C3
2.910000	1D4	8	0F EA 0A D4 29 32 96 96
2.920000	1F2	8	0F F8 03 01 C6 00 00 D1
2.920000	1D4	8	0F F8 0A D5 29 32 96 96
2.930000	1F2	8	10 06 03 01 C6 00 00 E0
2.930000	1D4	8	10 06 0A D7 29 32 96 96
2.940000	1F2	8	10 14 03 01 C6 00 00 EE
2.940000	1D4	8	10 14 0A D8 29 32 96 96
2.950000	351	8	0C 96 02 B7 00 C5 00 00
2.950000	356	6	01 87 01 D7 03 00
2.950000	370	8	0C EA 0C FB 0C F0 0D 00
2.950000	371	8	0C EE 0C F7 0C F4 0C EC
2.950000	1F2	8	10 22 03 01 C6 00 00 FC
2.950000	1D4	8	10 22 0A DA 29 32 96 96
